District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Satara,Black,150,70,135,6,1000,25,Sugarcane,DAP
Satara,Black,120,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,125,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,130,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,135,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,140,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,145,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,150,75,140,6.5,900,30,Sugarcane,DAP
Satara,Black,120,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,125,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,130,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,135,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,140,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,145,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,150,80,145,7,1000,35,Sugarcane,DAP
Satara,Black,120,85,150,6,900,20,Sugarcane,DAP
Satara,Black,125,85,150,6,900,20,Sugarcane,DAP
Satara,Black,130,85,150,6,900,20,Sugarcane,DAP
Satara,Black,135,85,150,6,900,20,Sugarcane,DAP
Satara,Black,140,85,150,6,900,20,Sugarcane,DAP
Satara,Black,145,85,150,6,900,20,Sugarcane,DAP
Satara,Black,150,85,150,6,900,20,Sugarcane,DAP
Satara,Black,120,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,125,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,130,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,135,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,140,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,145,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,150,90,120,6.5,1000,25,Sugarcane,DAP
Satara,Black,120,60,130,7,900,30,Sugarcane,MOP
Satara,Black,125,60,130,7,900,30,Sugarcane,MOP
Satara,Black,130,60,130,7,900,30,Sugarcane,MOP
Satara,Black,135,60,130,7,900,30,Sugarcane,MOP
Satara,Black,140,60,130,7,900,30,Sugarcane,MOP
Satara,Black,145,60,130,7,900,30,Sugarcane,MOP
Satara,Black,150,60,130,7,900,30,Sugarcane,MOP
Satara,Black,120,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,125,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,130,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,135,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,140,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,145,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,150,65,135,6,1000,35,Sugarcane,MOP
Satara,Black,120,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,125,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,130,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,135,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,140,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,145,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,150,70,140,6.5,900,20,Sugarcane,MOP
Satara,Black,120,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,125,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,130,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,135,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,140,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,145,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,150,75,145,7,1000,25,Sugarcane,MOP
Satara,Black,120,80,150,6,900,30,Sugarcane,MOP
Satara,Black,125,80,150,6,900,30,Sugarcane,MOP
Satara,Black,130,80,150,6,900,30,Sugarcane,MOP
Satara,Black,135,80,150,6,900,30,Sugarcane,MOP
Satara,Black,140,80,150,6,900,30,Sugarcane,MOP
Satara,Black,145,80,150,6,900,30,Sugarcane,MOP
Satara,Black,150,80,150,6,900,30,Sugarcane,MOP
Satara,Black,120,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,125,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,130,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,135,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,140,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,145,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,150,85,120,6.5,1000,35,Sugarcane,MOP
Satara,Black,120,90,125,7,900,20,Sugarcane,MOP
Satara,Black,125,90,125,7,900,20,Sugarcane,MOP
Satara,Black,130,90,125,7,900,20,Sugarcane,MOP
Satara,Black,135,90,125,7,900,20,Sugarcane,MOP
Satara,Black,140,90,125,7,900,20,Sugarcane,MOP
Satara,Black,145,90,125,7,900,20,Sugarcane,MOP
Satara,Black,150,90,125,7,900,20,Sugarcane,MOP
Satara,Black,120,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,125,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,130,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,135,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,140,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,145,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,150,60,135,6,1000,25,Sugarcane,Urea
Satara,Black,120,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,125,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,130,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,135,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,140,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,145,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,150,65,140,6.5,900,30,Sugarcane,Urea
Satara,Black,120,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,125,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,130,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,135,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,140,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,145,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,150,70,145,7,1000,35,Sugarcane,Urea
Satara,Black,120,75,150,6,900,20,Sugarcane,Urea
Satara,Black,125,75,150,6,900,20,Sugarcane,Urea
Satara,Black,130,75,150,6,900,20,Sugarcane,Urea
Satara,Black,135,75,150,6,900,20,Sugarcane,Urea
Satara,Black,140,75,150,6,900,20,Sugarcane,Urea
Satara,Black,145,75,150,6,900,20,Sugarcane,Urea
Satara,Black,150,75,150,6,900,20,Sugarcane,Urea
Satara,Black,120,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,125,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,130,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,135,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,140,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,145,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,150,80,120,6.5,1000,25,Sugarcane,Urea
Satara,Black,120,85,125,7,900,30,Sugarcane,Urea
Satara,Black,125,85,125,7,900,30,Sugarcane,Urea
Satara,Black,130,85,125,7,900,30,Sugarcane,Urea
Satara,Black,135,85,125,7,900,30,Sugarcane,Urea
Satara,Black,140,85,125,7,900,30,Sugarcane,Urea
Satara,Black,145,85,125,7,900,30,Sugarcane,Urea
Satara,Black,150,85,125,7,900,30,Sugarcane,Urea
Satara,Black,120,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,125,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,130,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,135,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,140,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,145,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,150,90,130,6,1000,35,Sugarcane,Urea
Satara,Black,120,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,125,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,130,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,135,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,140,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,145,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,150,60,140,6.5,900,20,Sugarcane,DAP
Satara,Black,120,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,125,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,130,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,135,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,140,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,145,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,150,65,145,7,1000,25,Sugarcane,DAP
Satara,Black,120,70,150,6,900,30,Sugarcane,DAP
Satara,Black,125,70,150,6,900,30,Sugarcane,DAP
Satara,Black,130,70,150,6,900,30,Sugarcane,DAP
Satara,Black,135,70,150,6,900,30,Sugarcane,DAP
Satara,Black,140,70,150,6,900,30,Sugarcane,DAP
Satara,Black,145,70,150,6,900,30,Sugarcane,DAP
Satara,Black,150,70,150,6,900,30,Sugarcane,DAP
Satara,Black,120,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,125,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,130,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,135,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,140,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,145,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,150,75,120,6.5,1000,35,Sugarcane,DAP
Satara,Black,120,80,125,7,900,20,Sugarcane,DAP
Satara,Black,125,80,125,7,900,20,Sugarcane,DAP
Satara,Black,130,80,125,7,900,20,Sugarcane,DAP
Satara,Black,135,80,125,7,900,20,Sugarcane,DAP
Satara,Black,140,80,125,7,900,20,Sugarcane,DAP
Satara,Black,145,80,125,7,900,20,Sugarcane,DAP
Satara,Black,150,80,125,7,900,20,Sugarcane,DAP
Satara,Black,120,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,125,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,130,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,135,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,140,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,145,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,150,85,130,6,1000,25,Sugarcane,DAP
Satara,Black,120,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,125,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,130,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,135,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,140,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,145,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,150,90,135,6.5,900,30,Sugarcane,DAP
Satara,Black,120,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,125,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,130,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,135,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,140,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,145,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,150,60,145,7,1000,35,Sugarcane,MOP
Satara,Black,120,65,150,6,900,20,Sugarcane,MOP
Satara,Black,125,65,150,6,900,20,Sugarcane,MOP
Satara,Black,130,65,150,6,900,20,Sugarcane,MOP
Satara,Black,135,65,150,6,900,20,Sugarcane,MOP
Satara,Black,140,65,150,6,900,20,Sugarcane,MOP
Satara,Black,145,65,150,6,900,20,Sugarcane,MOP
Satara,Black,150,65,150,6,900,20,Sugarcane,MOP
Satara,Black,120,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,125,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,130,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,135,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,140,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,145,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,150,70,120,6.5,1000,25,Sugarcane,MOP
Satara,Black,120,75,125,7,900,30,Sugarcane,MOP
Satara,Black,125,75,125,7,900,30,Sugarcane,MOP
Satara,Black,130,75,125,7,900,30,Sugarcane,MOP
Satara,Black,135,75,125,7,900,30,Sugarcane,MOP
Satara,Black,140,75,125,7,900,30,Sugarcane,MOP
Satara,Black,145,75,125,7,900,30,Sugarcane,MOP
Satara,Black,150,75,125,7,900,30,Sugarcane,MOP
Satara,Black,120,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,125,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,130,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,135,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,140,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,145,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,150,80,130,6,1000,35,Sugarcane,MOP
Satara,Black,120,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,125,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,130,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,135,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,140,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,145,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,150,85,135,6.5,900,20,Sugarcane,MOP
Satara,Black,120,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,125,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,130,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,135,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,140,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,145,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,150,90,140,7,1000,25,Sugarcane,MOP
Satara,Black,120,60,150,6,900,30,Sugarcane,Urea
Satara,Black,125,60,150,6,900,30,Sugarcane,Urea
Satara,Black,130,60,150,6,900,30,Sugarcane,Urea
Satara,Black,135,60,150,6,900,30,Sugarcane,Urea
Satara,Black,140,60,150,6,900,30,Sugarcane,Urea
Satara,Black,145,60,150,6,900,30,Sugarcane,Urea
Satara,Black,150,60,150,6,900,30,Sugarcane,Urea
Satara,Black,120,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,125,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,130,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,135,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,140,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,145,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,150,65,120,6.5,1000,35,Sugarcane,Urea
Satara,Black,120,70,125,7,900,20,Sugarcane,Urea
Satara,Black,125,70,125,7,900,20,Sugarcane,Urea
Satara,Black,130,70,125,7,900,20,Sugarcane,Urea
Satara,Black,135,70,125,7,900,20,Sugarcane,Urea
Satara,Black,140,70,125,7,900,20,Sugarcane,Urea
Satara,Black,145,70,125,7,900,20,Sugarcane,Urea
Satara,Black,150,70,125,7,900,20,Sugarcane,Urea
Satara,Black,120,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,125,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,130,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,135,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,140,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,145,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,150,75,130,6,1000,25,Sugarcane,Urea
Satara,Black,120,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,125,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,130,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,135,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,140,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,145,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,150,80,135,6.5,900,30,Sugarcane,Urea
Satara,Black,120,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,125,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,130,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,135,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,140,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,145,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,150,85,140,7,1000,35,Sugarcane,Urea
Satara,Black,120,90,145,6,900,20,Sugarcane,Urea
Satara,Black,125,90,145,6,900,20,Sugarcane,Urea
Satara,Black,130,90,145,6,900,20,Sugarcane,Urea
Satara,Black,135,90,145,6,900,20,Sugarcane,Urea
Satara,Black,140,90,145,6,900,20,Sugarcane,Urea
Satara,Black,145,90,145,6,900,20,Sugarcane,Urea
Satara,Black,150,90,145,6,900,20,Sugarcane,Urea
Satara,Black,40,40,60,5.5,900,20,Ginger,Urea
Satara,Black,45,40,60,5.5,900,20,Ginger,Urea
Satara,Black,50,40,60,5.5,900,20,Ginger,Urea
Satara,Black,55,40,60,5.5,900,20,Ginger,Urea
Satara,Black,60,40,60,5.5,900,20,Ginger,Urea
Satara,Black,40,45,65,6,1000,25,Ginger,Urea
Satara,Black,45,45,65,6,1000,25,Ginger,Urea
Satara,Black,50,45,65,6,1000,25,Ginger,Urea
Satara,Black,55,45,65,6,1000,25,Ginger,Urea
Satara,Black,60,45,65,6,1000,25,Ginger,Urea
Satara,Black,40,50,70,6.5,900,30,Ginger,Urea
Satara,Black,45,50,70,6.5,900,30,Ginger,Urea
Satara,Black,50,50,70,6.5,900,30,Ginger,Urea
Satara,Black,55,50,70,6.5,900,30,Ginger,Urea
Satara,Black,60,50,70,6.5,900,30,Ginger,Urea
Satara,Black,40,55,75,5.5,1000,35,Ginger,Urea
Satara,Black,45,55,75,5.5,1000,35,Ginger,Urea
Satara,Black,50,55,75,5.5,1000,35,Ginger,Urea
Satara,Black,55,55,75,5.5,1000,35,Ginger,Urea
Satara,Black,60,55,75,5.5,1000,35,Ginger,Urea
Satara,Black,40,60,80,6,900,20,Ginger,Urea
Satara,Black,45,60,80,6,900,20,Ginger,Urea
Satara,Black,50,60,80,6,900,20,Ginger,Urea
Satara,Black,55,60,80,6,900,20,Ginger,Urea
Satara,Black,60,60,80,6,900,20,Ginger,Urea
Satara,Black,40,40,65,6.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,45,40,65,6.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,50,40,65,6.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,55,40,65,6.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,60,40,65,6.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,40,45,70,5.5,900,30,Ginger,Ammonium Sulphate
Satara,Black,45,45,70,5.5,900,30,Ginger,Ammonium Sulphate
Satara,Black,50,45,70,5.5,900,30,Ginger,Ammonium Sulphate
Satara,Black,55,45,70,5.5,900,30,Ginger,Ammonium Sulphate
Satara,Black,60,45,70,5.5,900,30,Ginger,Ammonium Sulphate
Satara,Black,40,50,75,6,1000,35,Ginger,Ammonium Sulphate
Satara,Black,45,50,75,6,1000,35,Ginger,Ammonium Sulphate
Satara,Black,50,50,75,6,1000,35,Ginger,Ammonium Sulphate
Satara,Black,55,50,75,6,1000,35,Ginger,Ammonium Sulphate
Satara,Black,60,50,75,6,1000,35,Ginger,Ammonium Sulphate
Satara,Black,40,55,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,45,55,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,50,55,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,55,55,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,60,55,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,40,60,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,45,60,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,50,60,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,55,60,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,60,60,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,40,40,70,6,900,30,Ginger,DAP
Satara,Black,45,40,70,6,900,30,Ginger,DAP
Satara,Black,50,40,70,6,900,30,Ginger,DAP
Satara,Black,55,40,70,6,900,30,Ginger,DAP
Satara,Black,60,40,70,6,900,30,Ginger,DAP
Satara,Black,40,45,75,6.5,1000,35,Ginger,DAP
Satara,Black,45,45,75,6.5,1000,35,Ginger,DAP
Satara,Black,50,45,75,6.5,1000,35,Ginger,DAP
Satara,Black,55,45,75,6.5,1000,35,Ginger,DAP
Satara,Black,60,45,75,6.5,1000,35,Ginger,DAP
Satara,Black,40,50,80,5.5,900,20,Ginger,DAP
Satara,Black,45,50,80,5.5,900,20,Ginger,DAP
Satara,Black,50,50,80,5.5,900,20,Ginger,DAP
Satara,Black,55,50,80,5.5,900,20,Ginger,DAP
Satara,Black,60,50,80,5.5,900,20,Ginger,DAP
Satara,Black,40,55,60,6,1000,25,Ginger,DAP
Satara,Black,45,55,60,6,1000,25,Ginger,DAP
Satara,Black,50,55,60,6,1000,25,Ginger,DAP
Satara,Black,55,55,60,6,1000,25,Ginger,DAP
Satara,Black,60,55,60,6,1000,25,Ginger,DAP
Satara,Black,40,60,65,6.5,900,30,Ginger,DAP
Satara,Black,45,60,65,6.5,900,30,Ginger,DAP
Satara,Black,50,60,65,6.5,900,30,Ginger,DAP
Satara,Black,55,60,65,6.5,900,30,Ginger,DAP
Satara,Black,60,60,65,6.5,900,30,Ginger,DAP
Satara,Black,40,40,75,5.5,1000,35,Ginger,Urea
Satara,Black,45,40,75,5.5,1000,35,Ginger,Urea
Satara,Black,50,40,75,5.5,1000,35,Ginger,Urea
Satara,Black,55,40,75,5.5,1000,35,Ginger,Urea
Satara,Black,60,40,75,5.5,1000,35,Ginger,Urea
Satara,Black,40,45,80,6,900,20,Ginger,Urea
Satara,Black,45,45,80,6,900,20,Ginger,Urea
Satara,Black,50,45,80,6,900,20,Ginger,Urea
Satara,Black,55,45,80,6,900,20,Ginger,Urea
Satara,Black,60,45,80,6,900,20,Ginger,Urea
Satara,Black,40,50,60,6.5,1000,25,Ginger,Urea
Satara,Black,45,50,60,6.5,1000,25,Ginger,Urea
Satara,Black,50,50,60,6.5,1000,25,Ginger,Urea
Satara,Black,55,50,60,6.5,1000,25,Ginger,Urea
Satara,Black,60,50,60,6.5,1000,25,Ginger,Urea
Satara,Black,40,55,65,5.5,900,30,Ginger,Urea
Satara,Black,45,55,65,5.5,900,30,Ginger,Urea
Satara,Black,50,55,65,5.5,900,30,Ginger,Urea
Satara,Black,55,55,65,5.5,900,30,Ginger,Urea
Satara,Black,60,55,65,5.5,900,30,Ginger,Urea
Satara,Black,40,60,70,6,1000,35,Ginger,Urea
Satara,Black,45,60,70,6,1000,35,Ginger,Urea
Satara,Black,50,60,70,6,1000,35,Ginger,Urea
Satara,Black,55,60,70,6,1000,35,Ginger,Urea
Satara,Black,60,60,70,6,1000,35,Ginger,Urea
Satara,Black,40,40,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,45,40,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,50,40,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,55,40,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,60,40,80,6.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,40,45,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,45,45,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,50,45,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,55,45,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,60,45,60,5.5,1000,25,Ginger,Ammonium Sulphate
Satara,Black,40,50,65,6,900,30,Ginger,Ammonium Sulphate
Satara,Black,45,50,65,6,900,30,Ginger,Ammonium Sulphate
Satara,Black,50,50,65,6,900,30,Ginger,Ammonium Sulphate
Satara,Black,55,50,65,6,900,30,Ginger,Ammonium Sulphate
Satara,Black,60,50,65,6,900,30,Ginger,Ammonium Sulphate
Satara,Black,40,55,70,6.5,1000,35,Ginger,Ammonium Sulphate
Satara,Black,45,55,70,6.5,1000,35,Ginger,Ammonium Sulphate
Satara,Black,50,55,70,6.5,1000,35,Ginger,Ammonium Sulphate
Satara,Black,55,55,70,6.5,1000,35,Ginger,Ammonium Sulphate
Satara,Black,60,55,70,6.5,1000,35,Ginger,Ammonium Sulphate
Satara,Black,40,60,75,5.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,45,60,75,5.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,50,60,75,5.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,55,60,75,5.5,900,20,Ginger,Ammonium Sulphate
Satara,Black,60,60,75,5.5,900,20,Ginger,Ammonium Sulphate
Satara,Red,50,50,40,5.5,900,20,Turmeric,Urea
Satara,Red,55,50,40,5.5,900,20,Turmeric,Urea
Satara,Red,60,50,40,5.5,900,20,Turmeric,Urea
Satara,Red,50,55,45,6,1000,25,Turmeric,Urea
Satara,Red,55,55,45,6,1000,25,Turmeric,Urea
Satara,Red,60,55,45,6,1000,25,Turmeric,Urea
Satara,Red,50,60,50,6.5,900,30,Turmeric,Urea
Satara,Red,55,60,50,6.5,900,30,Turmeric,Urea
Satara,Red,60,60,50,6.5,900,30,Turmeric,Urea
Satara,Red,50,50,45,7,1000,20,Turmeric,Ferrous Sulphate
Satara,Red,55,50,45,7,1000,20,Turmeric,Ferrous Sulphate
Satara,Red,60,50,45,7,1000,20,Turmeric,Ferrous Sulphate
Satara,Red,50,55,50,7.5,900,25,Turmeric,Ferrous Sulphate
Satara,Red,55,55,50,7.5,900,25,Turmeric,Ferrous Sulphate
Satara,Red,60,55,50,7.5,900,25,Turmeric,Ferrous Sulphate
Satara,Red,50,60,40,5.5,1000,30,Turmeric,Ferrous Sulphate
Satara,Red,55,60,40,5.5,1000,30,Turmeric,Ferrous Sulphate
Satara,Red,60,60,40,5.5,1000,30,Turmeric,Ferrous Sulphate
Satara,Red,50,50,50,6,900,20,Turmeric,White Potash
Satara,Red,55,50,50,6,900,20,Turmeric,White Potash
Satara,Red,60,50,50,6,900,20,Turmeric,White Potash
Satara,Red,50,55,40,6.5,1000,25,Turmeric,White Potash
Satara,Red,55,55,40,6.5,1000,25,Turmeric,White Potash
Satara,Red,60,55,40,6.5,1000,25,Turmeric,White Potash
Satara,Red,50,60,45,7,900,30,Turmeric,White Potash
Satara,Red,55,60,45,7,900,30,Turmeric,White Potash
Satara,Red,60,60,45,7,900,30,Turmeric,White Potash
Satara,Black,60,40,40,6,500,15,Wheat,19:19:19 NPK
Satara,Black,65,40,40,6,500,15,Wheat,19:19:19 NPK
Satara,Black,70,40,40,6,500,15,Wheat,19:19:19 NPK
Satara,Black,75,40,40,6,500,15,Wheat,19:19:19 NPK
Satara,Black,80,40,40,6,500,15,Wheat,19:19:19 NPK
Satara,Black,60,45,45,6.5,600,20,Wheat,19:19:19 NPK
Satara,Black,65,45,45,6.5,600,20,Wheat,19:19:19 NPK
Satara,Black,70,45,45,6.5,600,20,Wheat,19:19:19 NPK
Satara,Black,75,45,45,6.5,600,20,Wheat,19:19:19 NPK
Satara,Black,80,45,45,6.5,600,20,Wheat,19:19:19 NPK
Satara,Black,60,50,50,7,700,25,Wheat,19:19:19 NPK
Satara,Black,65,50,50,7,700,25,Wheat,19:19:19 NPK
